arch,case,solver,step,t,dt,ch_glm,max_cf_x,max_cf_y,max_speed,max_rho,min_rho,max_p,min_p,max_abs_Bx,max_abs_By,max_abs_Bz,max_abs_psi,divB_L1,divB_max,n_floor_triggered
gpu,orszag_tang,hllc,5505,2.0818585649e+00,4.8998794065e-04,2.6714880722e+01,1.8179624236e+01,1.6271777521e+01,2.6714880722e+01,3.6235739364e+01,1.2813804112e-02,1.7849005483e+01,7.1618785554e-07,3.9988640144e+00,4.1028015675e+00,0.0000000000e+00,1.7804590691e+01,9.9697492405e+04,3.2983927740e+01,3182
gpu,orszag_tang,hllc,5510,2.0843280948e+00,4.6270192304e-04,2.8290285253e+01,1.7804458196e+01,1.6875888490e+01,2.8290285253e+01,3.5842409712e+01,1.2108523600e-02,1.8105462184e+01,5.3195676131e-07,4.0349630326e+00,4.1252641844e+00,0.0000000000e+00,1.9391666778e+01,9.9285062392e+04,3.2664013305e+01,3087
gpu,orszag_tang,hllc,5515,2.0866713513e+00,4.4775032043e-04,2.9234974924e+01,1.7953801217e+01,1.7220450596e+01,2.9234974924e+01,3.6295597475e+01,1.1948142246e-02,1.8230151366e+01,1.0393701929e-06,4.0232141416e+00,4.1274761830e+00,0.0000000000e+00,1.9458304770e+01,9.8759931709e+04,3.2530743948e+01,3066
gpu,orszag_tang,hllc,5520,2.0888577821e+00,4.5299715632e-04,2.8896361064e+01,1.7728463645e+01,1.7012857797e+01,2.8896361064e+01,3.6642172337e+01,1.2236450965e-02,1.8232123423e+01,1.2292654243e-07,3.9755505438e+00,4.1531099900e+00,0.0000000000e+00,2.1384755981e+01,9.8168319950e+04,3.0765347778e+01,3136
gpu,orszag_tang,hllc,5525,2.0911982514e+00,4.8569419545e-04,2.6951051737e+01,1.6155279402e+01,1.5900151411e+01,2.6951051737e+01,3.6850875642e+01,1.4621074355e-02,1.8198195421e+01,1.2292654243e-07,4.0486183805e+00,4.1530059433e+00,0.0000000000e+00,1.8777432829e+01,9.7562466525e+04,3.0519319318e+01,3114
gpu,orszag_tang,hllc,5530,2.0937179680e+00,5.2089439237e-04,2.5129795179e+01,1.5867828370e+01,1.5245316215e+01,2.5129795179e+01,3.6866907280e+01,1.6005766205e-02,1.8090281473e+01,1.2292654243e-07,4.0291774066e+00,4.1569055061e+00,0.0000000000e+00,1.8544278642e+01,9.7752369081e+04,3.1424810814e+01,3137
gpu,orszag_tang,hllc,5535,2.0963198819e+00,5.2199922104e-04,2.5076607134e+01,1.4782452327e+01,1.4450322136e+01,2.5076607134e+01,3.6630006086e+01,2.0358556298e-02,1.7950497869e+01,1.2292654243e-07,4.0572663865e+00,4.1599910928e+00,0.0000000000e+00,1.6666350659e+01,9.7919991204e+04,3.0842111215e+01,3060
gpu,orszag_tang,hllc,5540,2.0989975505e+00,5.7176120078e-04,2.2894119734e+01,1.3490720830e+01,1.3075781929e+01,2.2894119734e+01,3.6931759589e+01,2.5287371791e-02,1.7765246082e+01,1.2292654243e-07,4.0826981739e+00,4.1482406937e+00,0.0000000000e+00,1.9881139141e+01,9.7842368295e+04,3.2210992941e+01,3229
gpu,orszag_tang,hllc,5545,2.1020006897e+00,6.3193126871e-04,2.0714229598e+01,1.3612649521e+01,1.2996435582e+01,2.0714229598e+01,3.7461011991e+01,3.1931538967e-02,1.7493494206e+01,1.2292654243e-07,4.1294614996e+00,4.1432059293e+00,0.0000000000e+00,1.7596737835e+01,9.8102516907e+04,3.2086678921e+01,3221
gpu,orszag_tang,hllc,5550,2.1053099697e+00,6.8948981956e-04,1.8985007492e+01,1.3538446698e+01,1.2198665554e+01,1.8985007492e+01,3.7662702469e+01,3.3443393150e-02,1.7110796321e+01,1.2292654243e-07,4.2048900064e+00,4.1428318383e+00,0.0000000000e+00,1.3052809045e+01,9.8612799362e+04,3.1566603111e+01,3249
gpu,orszag_tang,hllc,5555,2.1088145406e+00,7.1162505947e-04,1.8394475034e+01,1.3343631017e+01,1.1961454683e+01,1.8394475034e+01,3.7471650141e+01,3.3443393150e-02,1.6576843529e+01,1.2292654243e-07,4.2360725744e+00,4.1277845671e+00,0.0000000000e+00,1.8666561456e+01,9.9271732846e+04,3.1517904219e+01,3286
gpu,orszag_tang,hllc,5560,2.1124168971e+00,8.0289742091e-04,1.6303414420e+01,1.4042964393e+01,1.2260022676e+01,1.6303414420e+01,3.6735204156e+01,3.1016137286e-02,1.5870804539e+01,7.7532006881e-07,4.2536060862e+00,4.1126705989e+00,0.0000000000e+00,1.5423378968e+01,9.9568450997e+04,3.2000848669e+01,3381
gpu,orszag_tang,hllc,5565,2.1167481552e+00,8.9599527628e-04,1.4609417858e+01,1.1848553421e+01,1.1970911207e+01,1.4609417858e+01,3.5674944116e+01,2.8009182806e-02,1.5043074497e+01,3.4988955657e-06,4.3362159981e+00,4.1032404097e+00,0.0000000000e+00,9.9360429044e+00,1.0044918738e+05,3.4016715078e+01,3366
gpu,orszag_tang,hllc,5570,2.1212203635e+00,8.9599527628e-04,1.4609417858e+01,1.2369135644e+01,1.1598770179e+01,1.4609417858e+01,3.5681037866e+01,4.1863678436e-02,1.4410997722e+01,3.4988955657e-06,4.2853736608e+00,4.0911451691e+00,0.0000000000e+00,9.4946504621e+00,1.0153814311e+05,3.5004573582e+01,3514
gpu,orszag_tang,hllc,5575,2.1255450156e+00,7.7449390684e-04,1.6901320042e+01,1.3881739228e+01,1.1197099087e+01,1.6901320042e+01,3.5212656259e+01,4.9819661060e-02,1.4330043555e+01,1.4729871897e-06,4.4049898813e+00,4.0772382166e+00,0.0000000000e+00,1.1017237474e+01,1.0198435723e+05,3.3860923156e+01,3223
gpu,orszag_tang,hllc,5580,2.1296162799e+00,7.2034164578e-04,1.8171890334e+01,1.4784635576e+01,1.1112093571e+01,1.8171890334e+01,3.4239809105e+01,4.2457636848e-02,1.4780050917e+01,3.4988955657e-06,4.3523310359e+00,4.0550592986e+00,0.0000000000e+00,1.2926430698e+01,1.0193487540e+05,3.4098459662e+01,3148
gpu,orszag_tang,hllc,5585,2.1332192794e+00,8.3575471573e-04,1.5662453521e+01,1.5002947649e+01,1.0688463121e+01,1.5662453521e+01,3.4210098154e+01,3.5582951661e-02,1.5254205592e+01,3.4988955657e-06,4.2802536934e+00,4.0382057007e+00,0.0000000000e+00,1.3134490468e+01,1.0085764818e+05,3.2595028370e+01,3299
gpu,orszag_tang,hllc,5590,2.1368761714e+00,7.9552032323e-04,1.6454600854e+01,1.5969027289e+01,1.1754582389e+01,1.6454600854e+01,3.4100076569e+01,2.9763399832e-02,1.5842121353e+01,1.5785541858e-06,4.2604762677e+00,4.0160680474e+00,0.0000000000e+00,1.2117012651e+01,1.0073611915e+05,3.1681542210e+01,3286
gpu,orszag_tang,hllc,5595,2.1403905470e+00,6.9864412704e-04,1.8736247659e+01,1.6175716966e+01,1.2620957257e+01,1.8736247659e+01,3.3570148265e+01,3.0069942417e-02,1.6468316683e+01,5.7763262736e-07,4.2027845481e+00,3.9659646343e+00,0.0000000000e+00,1.2794999133e+01,1.0033096150e+05,2.9880047315e+01,3019
gpu,orszag_tang,hllc,5600,2.1443151602e+00,8.0441192023e-04,1.6272719313e+01,1.3574637441e+01,1.1104903117e+01,1.6272719313e+01,3.2483943755e+01,4.0889154785e-02,1.7055831394e+01,5.4805600858e-07,4.2224556304e+00,3.9041410753e+00,0.0000000000e+00,1.1471161994e+01,1.0068882738e+05,3.0437188327e+01,3261
gpu,orszag_tang,hllc,5605,2.1486124868e+00,8.6000422537e-04,1.5220819856e+01,1.0240764619e+01,9.2089920631e+00,1.5220819856e+01,3.2680878413e+01,5.1756768528e-02,2.0112094297e+01,5.4805600858e-07,4.1617180323e+00,3.8822684342e+00,0.0000000000e+00,1.0907085892e+01,1.0096620078e+05,2.8678058661e+01,3242
gpu,orszag_tang,hllc,5610,2.1529326351e+00,8.7007199756e-04,1.5044696791e+01,1.0190862598e+01,9.6931049064e+00,1.5044696791e+01,3.2236750810e+01,5.5887589902e-02,2.2592823005e+01,5.4805600858e-07,4.1404252674e+00,3.9071955677e+00,0.0000000000e+00,1.2826726894e+01,1.0127088615e+05,2.9269394642e+01,3236
gpu,orszag_tang,hllc,5615,2.1571674892e+00,8.4285486100e-04,1.5530514203e+01,1.0821721034e+01,1.0207402565e+01,1.5530514203e+01,3.2231506097e+01,5.7007882911e-02,2.3553751310e+01,5.4805600858e-07,4.1497498675e+00,3.9321498133e+00,0.0000000000e+00,1.2650325197e+01,1.0121037786e+05,2.9937510465e+01,3175
gpu,orszag_tang,hllc,5620,2.1613157517e+00,8.1309149470e-04,1.6099011581e+01,1.1083659184e+01,1.0436368774e+01,1.6099011581e+01,3.2895944510e+01,5.4375041293e-02,2.3139459873e+01,3.0173326356e-08,4.0515586910e+00,3.9494469753e+00,0.0000000000e+00,1.2329259995e+01,1.0087860403e+05,3.0099158144e+01,3159
gpu,orszag_tang,hllc,5625,2.1653715449e+00,8.1468056743e-04,1.6067609703e+01,1.1323066599e+01,1.0653197005e+01,1.6067609703e+01,3.2757216671e+01,5.3442387348e-02,2.1776518408e+01,3.0173326356e-08,4.0627371250e+00,3.9625284452e+00,0.0000000000e+00,1.2943674983e+01,1.0049482564e+05,2.9336024369e+01,3124
gpu,orszag_tang,hllc,5630,2.1694929528e+00,8.3071720134e-04,1.5757431493e+01,1.1407524289e+01,1.0721705728e+01,1.5757431493e+01,3.3419596664e+01,5.3103748243e-02,2.1319632738e+01,4.1404880065e-06,3.9101216635e+00,3.9863086585e+00,0.0000000000e+00,1.2984278789e+01,1.0024700767e+05,2.7693760576e+01,3121
gpu,orszag_tang,hllc,5635,2.1736370573e+00,8.1748163671e-04,1.6012554658e+01,1.1599348485e+01,1.0884145007e+01,1.6012554658e+01,3.4489667388e+01,5.3074927805e-02,2.2049286265e+01,1.6910596862e-06,3.9374983288e+00,3.9845068230e+00,0.0000000000e+00,1.3107487373e+01,1.0019791828e+05,2.8973424368e+01,3163
gpu,orszag_tang,hllc,5640,2.1777682633e+00,8.2709958979e-04,1.5826352173e+01,1.1607471302e+01,1.0887128314e+01,1.5826352173e+01,3.4580833091e+01,4.7443806875e-02,2.2424206296e+01,1.6910596862e-06,3.8504038329e+00,4.0696378458e+00,0.0000000000e+00,1.3192925073e+01,1.0008294559e+05,3.0124655264e+01,3119
gpu,orszag_tang,hllc,5645,2.1818980137e+00,8.3577084023e-04,1.5662151346e+01,1.1659865791e+01,1.0918035846e+01,1.5662151346e+01,3.3076899909e+01,4.3916947975e-02,2.1864391416e+01,1.6910596862e-06,3.9066525431e+00,4.0480679176e+00,0.0000000000e+00,1.3206743085e+01,9.9946237093e+04,3.1039520838e+01,3159
gpu,orszag_tang,hllc,5650,2.1861167709e+00,8.7357429626e-04,1.4984380202e+01,1.1049665332e+01,1.0427599008e+01,1.4984380202e+01,3.2761506991e+01,3.7413279385e-02,2.1537943255e+01,1.6910596862e-06,3.8174297576e+00,4.0258920062e+00,0.0000000000e+00,1.2511460549e+01,9.9788813309e+04,3.1683231472e+01,3212
gpu,orszag_tang,hllc,5655,2.1904166613e+00,8.4683329083e-04,1.5457551718e+01,1.0714446867e+01,1.0565761161e+01,1.5457551718e+01,3.2905687618e+01,2.8809255341e-02,2.1919156345e+01,1.6910596862e-06,3.8818138527e+00,3.9384356737e+00,0.0000000000e+00,1.2235284483e+01,9.9820157888e+04,3.2350629758e+01,3057
gpu,orszag_tang,hllc,5660,2.1946055796e+00,8.2225563746e-04,1.5919586067e+01,1.1493142095e+01,1.1464228843e+01,1.5919586067e+01,3.2150532394e+01,2.3918194662e-02,2.1773139095e+01,4.8474849616e-08,3.8251847711e+00,3.8372654109e+00,0.0000000000e+00,1.2422109239e+01,9.9740308226e+04,3.3035951326e+01,2964
gpu,orszag_tang,hllc,5665,2.1986596556e+00,7.9033844039e-04,1.6562486045e+01,1.0744218447e+01,1.0734867497e+01,1.6562486045e+01,3.0117920962e+01,2.8723290114e-02,2.0884911127e+01,1.6910596862e-06,3.7354076542e+00,3.7704291027e+00,0.0000000000e+00,1.2866453689e+01,9.9398190007e+04,3.3248235662e+01,2815
gpu,orszag_tang,hllc,5670,2.2025350184e+00,7.6134430040e-04,1.7193232264e+01,1.1602907909e+01,1.1587238340e+01,1.7193232264e+01,3.0404947073e+01,2.3132188381e-02,1.9185270850e+01,1.6910596862e-06,3.7428034376e+00,3.7032339610e+00,0.0000000000e+00,1.3788521478e+01,9.8951917125e+04,3.4979256131e+01,2842
gpu,orszag_tang,hllc,5675,2.2062968878e+00,7.2935943794e-04,1.7947213279e+01,1.1558011378e+01,1.1556543217e+01,1.7947213279e+01,3.0139950172e+01,2.2856991266e-02,1.8947388426e+01,9.8325291746e-07,3.6765539324e+00,3.6467401463e+00,0.0000000000e+00,1.4057588726e+01,9.8523371398e+04,3.5709650781e+01,2753
gpu,orszag_tang,hllc,5680,2.2098811846e+00,7.0655664659e-04,1.8526425946e+01,1.1558011378e+01,1.1556543217e+01,1.8526425946e+01,2.9290079827e+01,2.2856991266e-02,1.8557696952e+01,1.7757086705e-07,3.6077508152e+00,3.6324690894e+00,0.0000000000e+00,1.5087167341e+01,9.8096129461e+04,3.6216934070e+01,2712
gpu,orszag_tang,hllc,5685,2.2133258711e+00,6.7385343182e-04,1.9425543852e+01,1.1619306600e+01,1.1358796657e+01,1.9425543852e+01,2.7648075920e+01,3.0233322081e-02,1.7925602935e+01,1.7757086705e-07,3.5637389471e+00,3.6483084437e+00,0.0000000000e+00,1.4992954893e+01,9.7466449955e+04,3.6552758987e+01,2610
gpu,orszag_tang,hllc,5690,2.2166534955e+00,6.5350422639e-04,2.0030428054e+01,1.2069214168e+01,1.1761439321e+01,2.0030428054e+01,2.6784387471e+01,3.2937430039e-02,1.6986493508e+01,8.1738734938e-06,3.4789747656e+00,3.6424815409e+00,0.0000000000e+00,1.3580682996e+01,9.6845471969e+04,3.6826539821e+01,2578
gpu,orszag_tang,hllc,5695,2.2198861045e+00,6.3483317277e-04,2.0619542191e+01,1.2357561212e+01,1.2178434905e+01,2.0619542191e+01,2.6416092241e+01,3.0713013806e-02,1.6385948000e+01,6.9619253675e-06,3.4375055610e+00,3.6526788956e+00,0.0000000000e+00,1.4281402585e+01,9.6407816818e+04,3.6914012594e+01,2674
gpu,orszag_tang,hllc,5700,2.2230199482e+00,6.0375173370e-04,2.1681046462e+01,1.2807143489e+01,1.2635140057e+01,2.1681046462e+01,2.6280759230e+01,2.7911498796e-02,1.6130051266e+01,1.7174811296e-06,3.3820733754e+00,3.6358577452e+00,0.0000000000e+00,1.4900541603e+01,9.5913506085e+04,3.6494844074e+01,2553
gpu,orszag_tang,hllc,5705,2.2260646626e+00,6.0076291176e-04,2.1788910623e+01,1.3307913172e+01,1.3186721384e+01,2.1788910623e+01,2.6502737077e+01,2.8647604758e-02,1.5749190454e+01,9.4187955438e-06,3.3778376266e+00,3.6011996069e+00,0.0000000000e+00,1.5003605318e+01,9.5434747861e+04,3.6155254879e+01,2586
gpu,orszag_tang,hllc,5710,2.2290668998e+00,5.9518062470e-04,2.1993272037e+01,1.4848013986e+01,1.4815348475e+01,2.1993272037e+01,2.6715711332e+01,3.1151090004e-02,1.5231663730e+01,1.2958003245e-05,3.3842619539e+00,3.6006869352e+00,0.0000000000e+00,1.5080868902e+01,9.4973179442e+04,3.6267058890e+01,2503
gpu,orszag_tang,hllc,5715,2.2320560446e+00,6.0205665690e-04,2.1742088954e+01,1.5447899079e+01,1.5159364132e+01,2.1742088954e+01,2.6919894691e+01,3.4408529193e-02,1.4756298504e+01,9.5731084951e-06,3.4063041581e+00,3.6017723256e+00,0.0000000000e+00,1.4807185374e+01,9.4589155898e+04,3.6206337783e+01,2511
gpu,orszag_tang,hllc,5720,2.2348089169e+00,4.9472034320e-04,2.6459331155e+01,1.7543502899e+01,1.7130159941e+01,2.6459331155e+01,2.7031772267e+01,3.2850380903e-02,1.4925725706e+01,5.5957703774e-07,3.4333186709e+00,3.6584226460e+00,0.0000000000e+00,1.7011137925e+01,9.4370477287e+04,3.6352817591e+01,2404
gpu,orszag_tang,hllc,5725,2.2372047036e+00,4.3521726296e-04,3.0076861614e+01,1.9752525628e+01,1.9155260489e+01,3.0076861614e+01,2.6871274218e+01,2.7129950062e-02,1.4931074858e+01,3.5381999097e-06,3.4664202199e+00,3.6675358014e+00,0.0000000000e+00,1.8924627549e+01,9.3477673216e+04,3.6085004766e+01,2301
gpu,orszag_tang,hllc,5730,2.2393049960e+00,3.9723525572e-04,3.2952687863e+01,2.2153733059e+01,2.1343578392e+01,3.2952687863e+01,2.6729632761e+01,2.2240847422e-02,1.4895828105e+01,5.6708150084e-06,3.4638278810e+00,3.6801249536e+00,0.0000000000e+00,2.0876389334e+01,9.2538180639e+04,3.5321568810e+01,2195
gpu,orszag_tang,hllc,5735,2.2411513065e+00,3.4661356731e-04,3.7765311645e+01,2.5140664273e+01,2.4329331525e+01,3.7765311645e+01,2.6653405618e+01,1.8222012405e-02,1.4868133531e+01,1.8851585330e-08,3.4651312201e+00,3.6636108841e+00,0.0000000000e+00,2.3974221655e+01,9.1857761660e+04,3.4970067947e+01,2208
gpu,orszag_tang,hllc,5740,2.2427967331e+00,3.0578970693e-04,4.2807096162e+01,2.7616382865e+01,2.7091442669e+01,4.2807096162e+01,2.6541694186e+01,1.5644546509e-02,1.4828544374e+01,4.0464890182e-06,3.4682508497e+00,3.6452414340e+00,0.0000000000e+00,2.5414380345e+01,9.0794447953e+04,3.4163076362e+01,2103
gpu,orszag_tang,hllc,5745,2.2442706382e+00,2.8135706802e-04,4.6524402185e+01,2.9843613075e+01,2.9320065860e+01,4.6524402185e+01,2.6441350930e+01,1.3225328345e-02,1.5053520463e+01,4.0464890182e-06,3.4649635166e+00,3.6254835142e+00,0.0000000000e+00,2.7171100040e+01,8.9923993911e+04,3.3265544185e+01,2103
gpu,orszag_tang,hllc,5750,2.2456374235e+00,2.6350866825e-04,4.9675669028e+01,3.1847611201e+01,3.1072283485e+01,4.9675669028e+01,2.6348131282e+01,1.1576259505e-02,1.5212434275e+01,4.0464890182e-06,3.4713486755e+00,3.5807985537e+00,0.0000000000e+00,3.1928801251e+01,8.9247008962e+04,3.2754284331e+01,2005
gpu,orszag_tang,hllc,5755,2.2468642609e+00,2.3510146257e-04,5.5677958133e+01,3.4047302434e+01,3.2768650997e+01,5.5677958133e+01,2.6291255648e+01,1.0025426420e-02,1.5321328802e+01,3.1362400077e-06,3.4691149231e+00,3.5513647485e+00,0.0000000000e+00,3.2495720359e+01,8.8701453112e+04,3.2155955187e+01,2021
gpu,orszag_tang,hllc,5760,2.2480525041e+00,2.3909762074e-04,5.4747384560e+01,3.8446117468e+01,3.5742435531e+01,5.4747384560e+01,2.6210159824e+01,8.9047382722e-03,1.5390409211e+01,3.1362400077e-06,3.4709935100e+00,3.4976676333e+00,0.0000000000e+00,3.1321617121e+01,8.7779493971e+04,3.1135313975e+01,2026
gpu,orszag_tang,hllc,5765,2.2493284752e+00,2.8730254165e-04,4.5561620565e+01,3.8895757122e+01,3.5409630226e+01,4.5561620565e+01,2.6123011332e+01,6.4560095623e-03,1.5401849475e+01,3.1362400077e-06,3.4951109257e+00,3.4749529840e+00,0.0000000000e+00,2.8447643565e+01,8.7184996073e+04,3.0573948857e+01,2051
gpu,orszag_tang,hllc,5770,2.2509005214e+00,3.4445022114e-04,3.8002499597e+01,3.4657375103e+01,3.0782188550e+01,3.8002499597e+01,2.6015589444e+01,5.1241208424e-03,1.5330927044e+01,3.0749977883e-07,3.5383677407e+00,3.4775051016e+00,0.0000000000e+00,2.3477079538e+01,8.7169890235e+04,2.9828067474e+01,2156
gpu,orszag_tang,hllc,5775,2.2526993271e+00,3.5344951342e-04,3.7034905674e+01,3.1068709343e+01,2.9572120719e+01,3.7034905674e+01,2.5892726615e+01,3.6744327345e-03,1.5746015460e+01,3.0749977883e-07,3.5478033717e+00,3.4800482145e+00,0.0000000000e+00,2.0862992207e+01,8.7397052435e+04,3.0002722257e+01,2126
gpu,orszag_tang,hllc,5780,2.2543698368e+00,3.0558943819e-04,4.2835149890e+01,3.5930411340e+01,3.4228231189e+01,4.2835149890e+01,2.5812850891e+01,2.7654183993e-03,1.6545302670e+01,3.0749977883e-07,3.5283804781e+00,3.4830184557e+00,0.0000000000e+00,2.4177033477e+01,8.7562229891e+04,3.0229176967e+01,2026
gpu,orszag_tang,hllc,5785,2.2558027826e+00,2.5963079694e-04,5.0417629743e+01,4.1128407019e+01,3.9327088869e+01,5.0417629743e+01,2.5715674802e+01,2.0553887440e-03,1.7148547663e+01,3.0749977883e-07,3.5201234943e+00,3.4708767192e+00,0.0000000000e+00,2.8416034367e+01,8.7063408030e+04,2.9693058862e+01,1942
gpu,orszag_tang,hllc,5790,2.2570333306e+00,2.2801879645e-04,5.7407413747e+01,4.6327222418e+01,4.4537718308e+01,5.7407413747e+01,2.5632452792e+01,1.5835364174e-03,1.7620732421e+01,3.0749977883e-07,3.5209771443e+00,3.4937343619e+00,0.0000000000e+00,3.2458259317e+01,8.6440772436e+04,2.9078161693e+01,1898
gpu,orszag_tang,hllc,5795,2.2581167976e+00,1.9325083829e-04,6.7735640921e+01,5.0106220908e+01,4.8402745061e+01,6.7735640921e+01,2.5580076142e+01,1.3177506520e-03,1.8006909576e+01,8.2194858487e-06,3.5249035832e+00,3.5197114276e+00,0.0000000000e+00,3.6999777087e+01,8.5958489689e+04,2.8318285026e+01,1775
gpu,orszag_tang,hllc,5800,2.2590012985e+00,1.6362006645e-04,8.0002225118e+01,5.1682372211e+01,5.0418250297e+01,8.0002225118e+01,2.5520660680e+01,1.2188037015e-03,1.8301994522e+01,4.9131557834e-06,3.5115980333e+00,3.5678686843e+00,0.0000000000e+00,4.7095372070e+01,8.5569376333e+04,2.7713355604e+01,1772
gpu,orszag_tang,hllc,5805,2.2597841008e+00,1.4845559661e-04,8.8174307259e+01,5.8274542384e+01,5.3683249632e+01,8.8174307259e+01,2.5482197302e+01,1.1292333783e-03,1.8537935642e+01,8.7083596738e-06,3.5006556803e+00,3.5876992390e+00,0.0000000000e+00,5.1048284820e+01,8.4718188776e+04,2.8714953862e+01,1703
gpu,orszag_tang,hllc,5810,2.2605411162e+00,1.5122070563e-04,8.6562017652e+01,6.1212403623e+01,5.5815656748e+01,8.6562017652e+01,2.5431612932e+01,1.0497811294e-03,1.8750799333e+01,2.9481281469e-06,3.5055270050e+00,3.6152344742e+00,0.0000000000e+00,5.0189760664e+01,8.4132178022e+04,2.6072149771e+01,1825
gpu,orszag_tang,hllc,5815,2.2612635992e+00,1.3484636829e-04,9.7073206761e+01,6.5286663075e+01,6.0445095677e+01,9.7073206761e+01,2.5383421048e+01,9.1684858496e-04,1.8944458203e+01,2.4266134197e-06,3.5258659751e+00,3.6746497678e+00,0.0000000000e+00,5.4363458101e+01,8.4068896722e+04,2.5401383283e+01,1698
gpu,orszag_tang,hllc,5820,2.2619112047e+00,1.2249558027e-04,1.0686074846e+02,6.9041992341e+01,6.5651116490e+01,1.0686074846e+02,2.5351341146e+01,8.3214694957e-04,1.9100786461e+01,2.4266134197e-06,3.6078285486e+00,3.7223077075e+00,0.0000000000e+00,5.9763661597e+01,8.3660912686e+04,2.4777650601e+01,1603
gpu,orszag_tang,hllc,5825,2.2625042824e+00,1.1297379138e-04,1.1586731072e+02,7.2246388991e+01,6.9870123848e+01,1.1586731072e+02,2.5311986219e+01,7.6968433315e-04,1.9229533719e+01,1.1858112335e-06,3.5157817143e+00,3.7579204443e+00,0.0000000000e+00,6.3153334372e+01,8.3244293875e+04,2.3920220937e+01,1673
gpu,orszag_tang,hllc,5830,2.2630489990e+00,1.0254068990e-04,1.2765634210e+02,7.7892806393e+01,7.5711333118e+01,1.2765634210e+02,2.5338279196e+01,6.7731929916e-04,1.9340357941e+01,2.4266134197e-06,3.4432641049e+00,3.8046925382e+00,0.0000000000e+00,6.8731350414e+01,8.2888779281e+04,2.3838632339e+01,1686
gpu,orszag_tang,hllc,5835,2.2635496165e+00,1.0225902383e-04,1.2800796350e+02,8.3122018057e+01,8.0408771544e+01,1.2800796350e+02,2.5422250065e+01,5.7910681611e-04,1.9434307770e+01,1.7069854336e-06,3.4346849731e+00,3.8445500998e+00,0.0000000000e+00,8.2669349141e+01,8.2496839983e+04,2.3543740897e+01,1705
gpu,orszag_tang,hllc,5840,2.2640574024e+00,9.6874292519e-05,1.3512325148e+02,8.6165271923e+01,8.4022221112e+01,1.3512325148e+02,2.5438696904e+01,5.4145480120e-04,1.9519769571e+01,4.8687620691e-07,3.4326625845e+00,3.8814468301e+00,0.0000000000e+00,8.7368613173e+01,8.2179719700e+04,2.3242602285e+01,1599
gpu,orszag_tang,hllc,5845,2.2645493361e+00,9.8829684236e-05,1.3244977449e+02,8.7897315800e+01,8.4821445200e+01,1.3244977449e+02,2.5454378690e+01,5.2194471882e-04,1.9597761269e+01,2.3875998344e-06,3.5618545607e+00,3.9407314063e+00,0.0000000000e+00,7.7447048556e+01,8.2077607039e+04,2.3237976553e+01,1661
gpu,orszag_tang,hllc,5850,2.2650337393e+00,9.4550470605e-05,1.3844425423e+02,9.0759308241e+01,8.7439791841e+01,1.3844425423e+02,2.5454378690e+01,5.0310392328e-04,1.9664808438e+01,2.5958534399e-06,3.6730798393e+00,3.9864384815e+00,0.0000000000e+00,7.8617587742e+01,8.1809259949e+04,2.2976287116e+01,1686
gpu,orszag_tang,hllc,5855,2.2655065269e+00,9.4561089806e-05,1.3842870695e+02,9.1713995180e+01,8.7185864084e+01,1.3842870695e+02,2.5454378690e+01,4.8781580250e-04,1.9722715735e+01,2.5958534399e-06,3.6892477886e+00,4.0336953109e+00,0.0000000000e+00,8.4034129679e+01,8.1596197234e+04,2.2645175105e+01,1607
gpu,orszag_tang,hllc,5860,2.2659856472e+00,9.8788760886e-05,1.3250464195e+02,9.1487460784e+01,8.5328085510e+01,1.3250464195e+02,2.5470254633e+01,4.8839911118e-04,1.9775264878e+01,2.2221217063e-06,3.7477862810e+00,4.0733607557e+00,0.0000000000e+00,8.5117770970e+01,8.1479697244e+04,2.2314696734e+01,1606
gpu,orszag_tang,hllc,5865,2.2664956041e+00,1.0765143417e-04,1.2159586625e+02,8.6382323959e+01,8.0410411209e+01,1.2159586625e+02,2.5538112820e+01,5.3298702835e-04,1.9824908326e+01,1.1635863268e-06,3.7262759582e+00,4.1072048850e+00,0.0000000000e+00,8.0331584313e+01,8.1447377068e+04,2.2099826814e+01,1655
gpu,orszag_tang,hllc,5870,2.2670591579e+00,1.2176597298e-04,1.0750104540e+02,7.5983468879e+01,7.1562714184e+01,1.0750104540e+02,2.5538112820e+01,6.6727637967e-04,1.9868929401e+01,1.1635863268e-06,3.6769199814e+00,4.1428085284e+00,0.0000000000e+00,7.1878090029e+01,8.1399968301e+04,2.1791536394e+01,1703
gpu,orszag_tang,hllc,5875,2.2677273091e+00,1.5265079989e-04,8.5751069756e+01,7.1631924645e+01,6.3885719869e+01,8.5751069756e+01,2.5538112820e+01,9.8838253066e-04,1.9900377858e+01,1.1635863268e-06,3.7031346282e+00,4.1738635502e+00,0.0000000000e+00,6.1849221031e+01,8.1449333271e+04,2.6489388139e+01,1789
gpu,orszag_tang,hllc,5880,2.2685447892e+00,1.8043463511e-04,7.2546877610e+01,6.6477080427e+01,5.9309776629e+01,7.2546877610e+01,2.5538112820e+01,1.1288210194e-03,1.9922411008e+01,1.1635863268e-06,3.6863864690e+00,4.2095314745e+00,0.0000000000e+00,5.0978287397e+01,8.1583983599e+04,2.6007599436e+01,1887
