arch,case,solver,step,t,dt,ch_glm,max_cf_x,max_cf_y,max_speed,max_rho,min_rho,max_p,min_p,max_abs_Bx,max_abs_By,max_abs_Bz,max_abs_psi,divB_L1,divB_max,n_floor_triggered
gpu,rotor,hllc,375,3.4430993424e-02,2.1075071046e-05,4.7449424859e+01,3.7411477044e+01,3.6873636610e+01,4.7449424859e+01,3.5443343311e+01,6.6713034349e-03,1.2071362270e+01,8.1845776450e-07,3.6710186284e+00,3.9137288826e+00,0.0000000000e+00,3.2793760901e+01,9.5736314622e+05,3.4752711419e+02,5812
gpu,rotor,hllc,380,3.4531264346e-02,1.9562699564e-05,5.1117689394e+01,3.6541116242e+01,3.5988629489e+01,5.1117689394e+01,3.5834502968e+01,6.5481123451e-03,1.2167877791e+01,7.3544342838e-07,3.6425743164e+00,3.9223608889e+00,0.0000000000e+00,3.5820677268e+01,9.5856594320e+05,3.5058823695e+02,5867
gpu,rotor,hllc,385,3.4623830943e-02,1.7727168722e-05,5.6410587370e+01,3.5922473149e+01,3.5019659995e+01,5.6410587370e+01,3.6176585649e+01,6.5439259846e-03,1.2258169474e+01,2.6762276200e-06,3.6492817063e+00,3.9019393755e+00,0.0000000000e+00,4.4740902811e+01,9.5382906256e+05,3.5056476997e+02,5679
gpu,rotor,hllc,390,3.4709385033e-02,1.6454384191e-05,6.0774076281e+01,3.9552872893e+01,3.8737054017e+01,6.0774076281e+01,3.6469121270e+01,5.4682439385e-03,1.2379648602e+01,1.4116060512e-06,3.6657252733e+00,3.9093162933e+00,0.0000000000e+00,4.0418055349e+01,9.5202831037e+05,3.6611991452e+02,5787
gpu,rotor,hllc,395,3.4789113019e-02,1.5580804373e-05,6.4181538773e+01,4.2327913478e+01,4.0840749134e+01,6.4181538773e+01,3.6721574837e+01,4.9351417361e-03,1.2491289787e+01,2.1509793982e-06,3.6425971954e+00,3.8970832353e+00,0.0000000000e+00,4.3745529588e+01,9.4830249689e+05,3.3646997553e+02,5726
gpu,rotor,hllc,400,3.4869812115e-02,1.7367337212e-05,5.7579350698e+01,4.1770241001e+01,3.9876176440e+01,5.7579350698e+01,3.6953525416e+01,4.9255549028e-03,1.2574650526e+01,2.1509793982e-06,3.6352038910e+00,3.8572144206e+00,0.0000000000e+00,4.2695943931e+01,9.4784765368e+05,3.3250374704e+02,5906
gpu,rotor,hllc,405,3.4959477971e-02,1.8918231651e-05,5.2859063069e+01,4.0803404321e+01,3.8811586199e+01,5.2859063069e+01,3.7183126156e+01,5.2322489023e-03,1.2653616810e+01,9.3542052255e-07,3.5889562020e+00,3.8816797301e+00,0.0000000000e+00,3.8122445448e+01,9.5576446581e+05,3.3591245309e+02,6010
gpu,rotor,hllc,410,3.5057311651e-02,2.0906978832e-05,4.7830918471e+01,3.8715659762e+01,3.6557970672e+01,4.7830918471e+01,3.7399282864e+01,5.9368540244e-03,1.2667159739e+01,6.1413498651e-07,3.5664387864e+00,3.8773792177e+00,0.0000000000e+00,3.7781395131e+01,9.6725810567e+05,3.2108778128e+02,6077
gpu,rotor,hllc,415,3.5174289731e-02,2.4182669503e-05,4.1351927664e+01,3.5580917921e+01,3.2389114319e+01,4.1351927664e+01,3.7610504546e+01,6.5540560389e-03,1.2629564592e+01,1.2701823479e-06,3.5720726647e+00,3.9573667912e+00,0.0000000000e+00,3.3489957162e+01,9.9204869174e+05,3.4681302389e+02,6360
gpu,rotor,hllc,420,3.5300276288e-02,2.6660632470e-05,3.7508487510e+01,3.3572868294e+01,3.0814564593e+01,3.7508487510e+01,3.7801544972e+01,8.0556172268e-03,1.2652496331e+01,2.4187179589e-06,3.5399137477e+00,3.9897734904e+00,0.0000000000e+00,3.2632560446e+01,1.0086998759e+06,3.5619188994e+02,6456
gpu,rotor,hllc,425,3.5440573169e-02,3.1551221002e-05,3.1694494484e+01,2.9474373515e+01,2.7407052152e+01,3.1694494484e+01,3.7968843975e+01,8.5681099603e-03,1.2584845073e+01,2.4187179589e-06,3.4850167009e+00,4.0398146632e+00,0.0000000000e+00,2.7779662310e+01,1.0270409798e+06,3.5990074650e+02,6813
gpu,rotor,hllc,430,3.5609366217e-02,3.3607706408e-05,2.9755080214e+01,2.4681271324e+01,2.3283859839e+01,2.9755080214e+01,3.8112103093e+01,8.1783016736e-03,1.2477297619e+01,2.4187179589e-06,3.4540101279e+00,4.0644173372e+00,0.0000000000e+00,2.3853865814e+01,1.0656601409e+06,3.7229914674e+02,6654
gpu,rotor,hllc,435,3.5766497216e-02,2.7398689301e-05,3.6498096278e+01,2.6011242380e+01,2.5982457692e+01,3.6498096278e+01,3.8205433798e+01,7.3788851517e-03,1.2408586307e+01,1.3797025034e-08,3.4128413887e+00,4.0730268771e+00,0.0000000000e+00,2.8155634135e+01,1.0835992511e+06,3.8156256072e+02,6681
gpu,rotor,hllc,440,3.5895219826e-02,2.3377389642e-05,4.2776375605e+01,3.0163778847e+01,2.9046164329e+01,4.2776375605e+01,3.8404526409e+01,7.0230162573e-03,1.2309062453e+01,1.1629240960e-06,3.3895032332e+00,4.0328305857e+00,0.0000000000e+00,3.1486437277e+01,1.0674603488e+06,3.8031627631e+02,6730
gpu,rotor,hllc,445,3.6016027843e-02,2.3155776775e-05,4.3185767841e+01,3.2604159635e+01,3.1788365418e+01,4.3185767841e+01,3.8477998022e+01,5.9160659526e-03,1.2164618400e+01,2.4187179589e-06,3.3706022893e+00,4.0437138228e+00,0.0000000000e+00,3.1790131175e+01,1.0626097880e+06,3.7818245300e+02,6810
gpu,rotor,hllc,450,3.6130426198e-02,2.1593038908e-05,4.6311221142e+01,3.5199800265e+01,3.3942535965e+01,4.6311221142e+01,3.8453896563e+01,5.2089535553e-03,1.2071266263e+01,2.4187179589e-06,3.3512635387e+00,4.0409280831e+00,0.0000000000e+00,4.1480143556e+01,1.0671316836e+06,3.7806754526e+02,6745
gpu,rotor,hllc,455,3.6236360319e-02,2.0866174580e-05,4.7924452858e+01,3.7706675429e+01,3.5851342864e+01,4.7924452858e+01,3.8365136280e+01,4.6203758213e-03,1.1943074402e+01,1.5908163764e-07,3.3491326577e+00,4.0872244729e+00,0.0000000000e+00,3.3353008361e+01,1.0652405441e+06,3.6226262960e+02,6759
gpu,rotor,hllc,460,3.6340595474e-02,2.0803700835e-05,4.8068370524e+01,3.9294079541e+01,3.7315458612e+01,4.8068370524e+01,3.8213397495e+01,4.3055549652e-03,1.1827330403e+01,4.9663553447e-07,3.3649184604e+00,4.1121815715e+00,0.0000000000e+00,3.5049866351e+01,1.0678352699e+06,3.4778286344e+02,6958
gpu,rotor,hllc,465,3.6445477929e-02,2.1181421842e-05,4.7211183812e+01,3.9823348088e+01,3.8016973269e+01,4.7211183812e+01,3.8001108913e+01,4.1803247227e-03,1.1704387709e+01,4.9663553447e-07,3.3510583246e+00,4.0964700364e+00,0.0000000000e+00,3.0294653017e+01,1.0729037369e+06,3.8282563907e+02,6967
gpu,rotor,hllc,470,3.6552076642e-02,2.1411957355e-05,4.6702876501e+01,3.9551667210e+01,3.8052719429e+01,4.6702876501e+01,3.7869881799e+01,4.2767792243e-03,1.1539010899e+01,2.0099010670e-06,3.3349530517e+00,4.0811943695e+00,0.0000000000e+00,3.1284072519e+01,1.0818876937e+06,4.0955654341e+02,7046
gpu,rotor,hllc,475,3.6658909684e-02,2.1378522513e-05,4.6775917250e+01,3.8609710993e+01,3.7300720037e+01,4.6775917250e+01,3.7710146758e+01,4.4658363186e-03,1.1408073959e+01,2.0099010670e-06,3.3299083171e+00,4.0060649632e+00,0.0000000000e+00,3.4745430006e+01,1.0891965944e+06,4.2503146406e+02,7147
gpu,rotor,hllc,480,3.6765137222e-02,2.0958382322e-05,4.7713606168e+01,3.8501941378e+01,3.7380310746e+01,4.7713606168e+01,3.7526394558e+01,4.5767095788e-03,1.1287432606e+01,3.9484352605e-07,3.3261104317e+00,4.0158417933e+00,0.0000000000e+00,3.5402187679e+01,1.0922476641e+06,4.2900469184e+02,7150
gpu,rotor,hllc,485,3.6868826708e-02,2.0926566312e-05,4.7786148242e+01,3.7927407749e+01,3.6655113427e+01,4.7786148242e+01,3.7324669014e+01,4.7137287092e-03,1.1168089139e+01,3.0073780923e-07,3.2693057672e+00,3.9705791205e+00,0.0000000000e+00,3.4190052225e+01,1.0993370006e+06,4.3617502164e+02,7336
gpu,rotor,hllc,490,3.6978285491e-02,2.2330408156e-05,4.4781984862e+01,3.5817603196e+01,3.3153546831e+01,4.4781984862e+01,3.7085073603e+01,4.8074662029e-03,1.1057552279e+01,3.0073780923e-07,3.2651562483e+00,3.9570236691e+00,0.0000000000e+00,3.1915119437e+01,1.1109608518e+06,4.3955272122e+02,7283
gpu,rotor,hllc,495,3.7090626866e-02,2.3038402527e-05,4.3405787308e+01,3.5658277525e+01,3.3603967614e+01,4.3405787308e+01,3.6811079868e+01,5.6671461609e-03,1.0909928046e+01,3.9484352605e-07,3.2741342305e+00,3.9618795748e+00,0.0000000000e+00,3.4142964683e+01,1.1227797022e+06,4.4502250247e+02,7440
gpu,rotor,hllc,500,3.7208351543e-02,2.3120211500e-05,4.3252199488e+01,3.3591351840e+01,3.2377644991e+01,4.3252199488e+01,3.6501944824e+01,6.5406639810e-03,1.0811795828e+01,3.9484352605e-07,3.2595270255e+00,3.9849356786e+00,0.0000000000e+00,3.4042654524e+01,1.1386768532e+06,4.4783276506e+02,7405
gpu,rotor,hllc,505,3.7323698446e-02,2.3084432073e-05,4.3319237694e+01,3.6127617663e+01,3.5501158789e+01,4.3319237694e+01,3.6188747580e+01,7.0853493774e-03,1.0669775409e+01,3.9484352605e-07,3.2879332457e+00,4.0081815539e+00,0.0000000000e+00,3.4535770848e+01,1.1471792281e+06,4.5971835297e+02,7649
gpu,rotor,hllc,510,3.7437663164e-02,2.2254531601e-05,4.4934668494e+01,3.6495266378e+01,3.6326733834e+01,4.4934668494e+01,3.5855825796e+01,6.9903273788e-03,1.0415789393e+01,2.8980387334e-07,3.3590947792e+00,4.0593310431e+00,0.0000000000e+00,3.6361486907e+01,1.1559331794e+06,4.7102719850e+02,7492
gpu,rotor,hllc,515,3.7547708899e-02,2.1948582901e-05,4.5561027995e+01,3.6815228964e+01,3.6808337902e+01,4.5561027995e+01,3.5516830151e+01,6.8364147436e-03,1.0242205188e+01,3.9484352605e-07,3.4305123436e+00,4.0469998321e+00,0.0000000000e+00,3.7341525797e+01,1.1633846595e+06,4.7667262520e+02,7698
gpu,rotor,hllc,520,3.7656308310e-02,2.1342132647e-05,4.6855673541e+01,3.5937492127e+01,3.5141433852e+01,4.6855673541e+01,3.5655441612e+01,6.1236191490e-03,1.0097378119e+01,1.0888431721e-07,3.4328961707e+00,4.0517552976e+00,0.0000000000e+00,3.7156190973e+01,1.1752829202e+06,4.6460552103e+02,7836
gpu,rotor,hllc,525,3.7759208956e-02,2.0522285578e-05,4.8727516055e+01,3.4767833710e+01,3.2944745218e+01,4.8727516055e+01,3.6165799881e+01,3.7952874876e-03,9.9463058762e+00,1.0888431721e-07,3.3552411330e+00,4.0443238984e+00,0.0000000000e+00,3.9682958323e+01,1.1785601925e+06,4.5086949870e+02,7909
gpu,rotor,hllc,530,3.7855992090e-02,1.7995018804e-05,5.5570933873e+01,3.9020734496e+01,3.8613871149e+01,5.5570933873e+01,3.6656777053e+01,2.7891012787e-03,1.0311715938e+01,1.0888431721e-07,3.2558364009e+00,4.0456981715e+00,0.0000000000e+00,4.2467942696e+01,1.1862864511e+06,4.4222822367e+02,7869
gpu,rotor,hllc,535,3.7950101268e-02,1.9835460986e-05,5.0414759743e+01,4.3447594134e+01,4.2347800620e+01,5.0414759743e+01,3.7141098784e+01,2.2199221378e-03,1.1043347110e+01,7.0905992002e-07,3.2490072440e+00,4.0493789322e+00,0.0000000000e+00,3.6829453304e+01,1.1781870152e+06,4.2897745651e+02,7951
gpu,rotor,hllc,540,3.8048112252e-02,1.9219100624e-05,5.2031571069e+01,4.3956632220e+01,4.3878596264e+01,5.2031571069e+01,3.7651771632e+01,2.3775175602e-03,1.1506219622e+01,1.6086049710e-06,3.2381442822e+00,4.0498276887e+00,0.0000000000e+00,4.4310557887e+01,1.1944115402e+06,4.1476680291e+02,8058
gpu,rotor,hllc,545,3.8143520649e-02,1.9002730207e-05,5.2624017135e+01,4.4428384407e+01,4.4416758651e+01,5.2624017135e+01,3.8155488441e+01,2.8427762691e-03,1.1639384622e+01,3.0392196974e-06,3.2431697356e+00,4.0592172896e+00,0.0000000000e+00,4.7693144741e+01,1.1997073931e+06,4.0395070040e+02,8026
gpu,rotor,hllc,550,3.8237670031e-02,1.7641735969e-05,5.6683764101e+01,4.3753518451e+01,4.3717501687e+01,5.6683764101e+01,3.8658363525e+01,2.6060579843e-03,1.1453278803e+01,2.6404451815e-06,3.2375427485e+00,4.0825180887e+00,0.0000000000e+00,3.7490871130e+01,1.2071454125e+06,3.9001494348e+02,7911
gpu,rotor,hllc,555,3.8323822189e-02,1.6202924672e-05,6.1717252917e+01,4.3152397183e+01,4.2777315786e+01,6.1717252917e+01,3.9121675168e+01,2.5661644363e-03,1.1067709700e+01,1.9724374541e-06,3.2192337259e+00,4.0898588910e+00,0.0000000000e+00,4.1357810738e+01,1.2084927787e+06,3.7466097111e+02,8098
gpu,rotor,hllc,560,3.8400847300e-02,1.4589396199e-05,6.8542932578e+01,4.7341696702e+01,4.5663437925e+01,6.8542932578e+01,3.9537888872e+01,2.3066543990e-03,1.0583491779e+01,1.9724374541e-06,3.2113961096e+00,4.0861995114e+00,0.0000000000e+00,4.3673948354e+01,1.2027463281e+06,3.7180584212e+02,8054
gpu,rotor,hllc,565,3.8471726448e-02,1.3446871724e-05,7.4366739010e+01,5.2838405927e+01,5.0517082376e+01,7.4366739010e+01,3.9921759474e+01,1.7349503011e-03,1.0118841793e+01,1.1828572382e-06,3.2164428747e+00,4.1137411286e+00,0.0000000000e+00,5.2346607913e+01,1.1967107379e+06,3.8101423203e+02,7938
gpu,rotor,hllc,570,3.8537069340e-02,1.2775340819e-05,7.8275798207e+01,5.4423062904e+01,5.3164896167e+01,7.8275798207e+01,4.0275819895e+01,1.7918386961e-03,9.8704397259e+00,4.7036138255e-07,3.2188539282e+00,4.0899117938e+00,0.0000000000e+00,5.5464502110e+01,1.1924666789e+06,3.7037997800e+02,7847
gpu,rotor,hllc,575,3.8598902329e-02,1.2072922939e-05,8.2829982850e+01,5.8970455043e+01,5.6978605306e+01,8.2829982850e+01,4.0609815070e+01,1.9278779109e-03,1.0074137894e+01,2.6143120018e-06,3.2136215963e+00,4.0913766005e+00,0.0000000000e+00,5.5580115924e+01,1.1845437778e+06,3.5622368880e+02,7839
gpu,rotor,hllc,580,3.8657910002e-02,1.1438299302e-05,8.7425584311e+01,6.3511453511e+01,6.1619376091e+01,8.7425584311e+01,4.0913892094e+01,1.8132928038e-03,1.0156681435e+01,1.5845957140e-06,3.2201736366e+00,4.0619874861e+00,0.0000000000e+00,4.8082147541e+01,1.1815636506e+06,3.5515862760e+02,7696
gpu,rotor,hllc,585,3.8713794396e-02,1.0656298349e-05,9.3841216460e+01,6.7662686138e+01,6.6187719664e+01,9.3841216460e+01,4.1178481124e+01,1.7503979314e-03,1.0355676554e+01,2.6143120018e-06,3.2300666891e+00,4.0704577706e+00,0.0000000000e+00,5.5640821174e+01,1.1778468327e+06,3.2216765618e+02,7632
gpu,rotor,hllc,590,3.8765180319e-02,9.5626057283e-06,1.0457400717e+02,7.2003888048e+01,7.0902833127e+01,1.0457400717e+02,4.1401399542e+01,1.9307207787e-03,1.0445365377e+01,9.4015189127e-07,3.1942886828e+00,4.0675694999e+00,0.0000000000e+00,6.5413191355e+01,1.1724123083e+06,3.3265597544e+02,7614
gpu,rotor,hllc,595,3.8811069537e-02,8.7771560278e-06,1.1393212070e+02,7.9062716331e+01,7.8118211891e+01,1.1393212070e+02,4.1584317670e+01,2.0940437275e-03,1.0400183090e+01,9.4103800716e-07,3.1840844748e+00,4.0568978262e+00,0.0000000000e+00,7.2791672844e+01,1.1642000108e+06,3.1324716327e+02,7707
gpu,rotor,hllc,600,3.8852727692e-02,7.7211072893e-06,1.2951510224e+02,8.6985005501e+01,8.5502028161e+01,1.2951510224e+02,4.1737633944e+01,1.7551228471e-03,1.0572552208e+01,1.0425655318e-06,3.1904953424e+00,4.0593967078e+00,0.0000000000e+00,7.2786517587e+01,1.1536116446e+06,3.4780483040e+02,7514
gpu,rotor,hllc,605,3.8889566381e-02,7.0324514432e-06,1.4219792459e+02,9.5305462155e+01,9.4429277309e+01,1.4219792459e+02,4.1863057842e+01,1.4736202480e-03,1.0723445364e+01,6.8512480569e-07,3.1840504544e+00,4.0479611479e+00,0.0000000000e+00,7.2612972966e+01,1.1423900516e+06,3.3382706793e+02,7370
gpu,rotor,hllc,610,3.8924139157e-02,6.7087614820e-06,1.4905880954e+02,1.0247247037e+02,1.0145380444e+02,1.4905880954e+02,4.1971857970e+01,1.2670063758e-03,1.0768207798e+01,1.0785485426e-06,3.1820528617e+00,4.0194445727e+00,0.0000000000e+00,8.4252003011e+01,1.1323078599e+06,3.1086313223e+02,7146
gpu,rotor,hllc,615,3.8957558009e-02,6.9196398260e-06,1.4451619234e+02,1.0776619317e+02,1.0600509929e+02,1.4451619234e+02,4.2068507079e+01,1.1289840426e-03,1.0830948069e+01,9.9505701705e-07,3.1828436655e+00,3.9609705645e+00,0.0000000000e+00,8.7918247825e+01,1.1264149348e+06,3.2096373747e+02,7329
gpu,rotor,hllc,620,3.8992214076e-02,7.1765191286e-06,1.3934331980e+02,1.1102396718e+02,1.0484537000e+02,1.3934331980e+02,4.2159698903e+01,1.1014641690e-03,1.0954352890e+01,9.9505701705e-07,3.1976212743e+00,3.9267479438e+00,0.0000000000e+00,6.7806775903e+01,1.1226368671e+06,3.2273880061e+02,7291
gpu,rotor,hllc,625,3.9029730038e-02,8.0363600189e-06,1.2443444515e+02,1.0896821860e+02,9.9046128004e+01,1.2443444515e+02,4.2248561037e+01,1.2043095100e-03,1.1004315022e+01,9.8726180928e-07,3.1954417982e+00,3.9652091344e+00,0.0000000000e+00,6.4742394539e+01,1.1235991077e+06,3.2435316439e+02,7581
gpu,rotor,hllc,630,3.9070919752e-02,8.5361201139e-06,1.1714924189e+02,1.0560874550e+02,9.5625319511e+01,1.1714924189e+02,4.2334210248e+01,1.0760782964e-03,1.1066201409e+01,4.9905488029e-07,3.1964705845e+00,3.9762096868e+00,0.0000000000e+00,6.4950740101e+01,1.1274877262e+06,3.3373811034e+02,7650
gpu,rotor,hllc,635,3.9114473351e-02,8.9881882997e-06,1.1125712620e+02,1.0271019752e+02,9.2992119913e+01,1.1125712620e+02,4.2411513702e+01,9.2131648064e-04,1.1103101436e+01,3.0059714549e-07,3.2013642727e+00,4.0594646022e+00,0.0000000000e+00,5.7747729499e+01,1.1314818665e+06,3.2811981021e+02,7729
gpu,rotor,hllc,640,3.9161023138e-02,9.6345181974e-06,1.0379346217e+02,9.8034742767e+01,8.8812566372e+01,1.0379346217e+02,4.2480053644e+01,7.9103709513e-04,1.1266819626e+01,1.9602861911e-07,3.1946919305e+00,4.0668800913e+00,0.0000000000e+00,6.4652247514e+01,1.1375873230e+06,3.3042693342e+02,7786
gpu,rotor,hllc,645,3.9210177705e-02,1.0215327121e-05,9.7892117223e+01,9.2782271766e+01,8.3999427129e+01,9.7892117223e+01,4.2536641822e+01,7.5425501110e-04,1.1335144420e+01,1.1783082457e-06,3.1946919305e+00,4.0698274237e+00,0.0000000000e+00,5.4162017008e+01,1.1453463758e+06,3.3438540941e+02,7935
gpu,rotor,hllc,650,3.9262376778e-02,1.0796696324e-05,9.2620924957e+01,8.8538069369e+01,8.0173464890e+01,9.2620924957e+01,4.2578172165e+01,7.4673286063e-04,1.1542741415e+01,8.4694523448e-07,3.1879943753e+00,4.1234676906e+00,0.0000000000e+00,5.2678220232e+01,1.1547795529e+06,3.3035626246e+02,8005
gpu,rotor,hllc,655,3.9318275215e-02,1.1772640753e-05,8.4942709198e+01,8.2659333809e+01,7.4303515391e+01,8.4942709198e+01,4.2601304405e+01,8.1380834372e-04,1.1616035582e+01,1.1783082457e-06,3.1846646249e+00,4.1310369751e+00,0.0000000000e+00,6.8002469893e+01,1.1623984178e+06,3.3521709805e+02,8105
gpu,rotor,hllc,660,3.9378969142e-02,1.2239978774e-05,8.1699488086e+01,7.9179605487e+01,7.1300574554e+01,8.1699488086e+01,4.2601782195e+01,8.9227175219e-04,1.1692837037e+01,1.1783082457e-06,3.1834378992e+00,4.1893024488e+00,0.0000000000e+00,4.5268177024e+01,1.1765381478e+06,3.3809139031e+02,8125
gpu,rotor,hllc,665,3.9440165212e-02,1.2262399064e-05,8.1550110608e+01,7.8852368995e+01,6.9615365206e+01,8.1550110608e+01,4.2578393876e+01,9.4323656434e-04,1.1774964460e+01,1.1783082457e-06,3.1784723932e+00,4.2222213372e+00,0.0000000000e+00,4.8006484205e+01,1.1852681827e+06,3.3497969280e+02,8416
gpu,rotor,hllc,670,3.9501552945e-02,1.2190407725e-05,8.2031710716e+01,7.9562611102e+01,7.1073598263e+01,8.2031710716e+01,4.2532088639e+01,9.2434470007e-04,1.1886012422e+01,6.4465221365e-07,3.1901792000e+00,4.2852638110e+00,0.0000000000e+00,4.8148730733e+01,1.1896854253e+06,3.3123750923e+02,8355
gpu,rotor,hllc,675,3.9562012662e-02,1.1512539303e-05,8.6861809861e+01,8.1852488562e+01,7.4179821943e+01,8.6861809861e+01,4.2465014382e+01,1.0075961994e-03,1.1994805266e+01,8.2942603088e-07,3.2176780370e+00,4.4026440393e+00,0.0000000000e+00,4.9035552122e+01,1.1966294182e+06,3.3243845862e+02,8180
gpu,rotor,hllc,680,3.9618367030e-02,1.1358557030e-05,8.8039351949e+01,8.2060277050e+01,7.6340081042e+01,8.8039351949e+01,4.2384311596e+01,1.0740548942e-03,1.2255154888e+01,2.5441179581e-07,3.2517796862e+00,4.5364795768e+00,0.0000000000e+00,5.3060678918e+01,1.1965799701e+06,3.3313073709e+02,8252
gpu,rotor,hllc,685,3.9676116032e-02,1.1736790027e-05,8.5202171774e+01,8.0349601890e+01,7.7428151278e+01,8.5202171774e+01,4.2279821269e+01,1.1030609571e-03,1.2512376544e+01,1.3361420294e-06,3.2634027937e+00,4.7050992990e+00,0.0000000000e+00,5.0854779911e+01,1.1999552192e+06,3.2821099161e+02,8309
gpu,rotor,hllc,690,3.9731109802e-02,1.0160841494e-05,9.8417045541e+01,8.4274971534e+01,7.8474083246e+01,9.8417045541e+01,4.2158806996e+01,1.1126876480e-03,1.2758238117e+01,2.2865050981e-07,3.2710167970e+00,4.8269905749e+00,0.0000000000e+00,6.1558389822e+01,1.2050721524e+06,3.1781561632e+02,8287
gpu,rotor,hllc,695,3.9780744238e-02,9.7430732425e-06,1.0263701967e+02,8.5124406444e+01,8.0257454470e+01,1.0263701967e+02,4.2032111000e+01,1.1168736070e-03,1.2595364502e+01,2.2865050981e-07,3.3154163915e+00,4.9379580636e+00,0.0000000000e+00,5.9833018806e+01,1.1997069817e+06,3.1695675960e+02,8333
gpu,rotor,hllc,700,3.9829005671e-02,9.4388654882e-06,1.0594493599e+02,8.6004568622e+01,8.1423628255e+01,1.0594493599e+02,4.1893790229e+01,1.1172906249e-03,1.2875591551e+01,2.2865050981e-07,3.3303979425e+00,5.0586958726e+00,0.0000000000e+00,5.7762460793e+01,1.1973340908e+06,3.0257227699e+02,8270
gpu,rotor,hllc,705,3.9874764832e-02,9.0729607202e-06,1.1021760491e+02,9.1322923546e+01,8.6214793909e+01,1.1021760491e+02,4.1750080519e+01,9.9027410791e-04,1.2961648591e+01,1.1577138159e-06,3.3059250516e+00,5.2397565795e+00,0.0000000000e+00,7.7127449072e+01,1.1967849056e+06,2.9907252547e+02,8107
gpu,rotor,hllc,710,3.9921286454e-02,9.4158383224e-06,1.0620403258e+02,9.2344878662e+01,8.7996376056e+01,1.0620403258e+02,4.1591337867e+01,9.3708042523e-04,1.3332774697e+01,1.5546438243e-07,3.3871353333e+00,5.4115648725e+00,0.0000000000e+00,8.6440875596e+01,1.1950354768e+06,3.0966224748e+02,8178
gpu,rotor,hllc,715,3.9967227211e-02,8.8774122437e-06,1.1264543907e+02,9.4499720170e+01,8.9859695400e+01,1.1264543907e+02,4.1423185174e+01,9.1611367033e-04,1.3877143968e+01,1.1577138159e-06,3.3665558650e+00,5.4368716355e+00,0.0000000000e+00,6.5543937863e+01,1.1993984052e+06,3.0510549769e+02,8031
gpu,rotor,hllc,720,4.0010813344e-02,8.4531196683e-06,1.1829952009e+02,9.8131148199e+01,9.2872264958e+01,1.1829952009e+02,4.1253705000e+01,8.6547347026e-04,1.4383355613e+01,1.3109994289e-06,3.3578904447e+00,5.3509641673e+00,0.0000000000e+00,7.4589766059e+01,1.1957313180e+06,3.0372066860e+02,8021
gpu,rotor,hllc,725,4.0052097191e-02,8.0924350062e-06,1.2357220036e+02,1.0440643891e+02,9.8927328557e+01,1.2357220036e+02,4.1084422492e+01,7.6801370327e-04,1.4933080181e+01,7.1914342392e-08,3.3220861315e+00,5.2778409970e+00,0.0000000000e+00,7.9261448143e+01,1.1932096137e+06,3.0262538796e+02,7879
gpu,rotor,hllc,730,4.0091761313e-02,7.7342362127e-06,1.2929524939e+02,1.0946419407e+02,1.0360803861e+02,1.2929524939e+02,4.0914470487e+01,6.9256720621e-04,1.5403954682e+01,6.2447776035e-07,3.3414159623e+00,5.2320765499e+00,0.0000000000e+00,9.8810932146e+01,1.1916925624e+06,3.1582958605e+02,7887
gpu,rotor,hllc,735,4.0129421190e-02,7.5113709237e-06,1.3313148960e+02,1.1477407497e+02,1.0894610076e+02,1.3313148960e+02,4.0746692863e+01,6.2779465416e-04,1.5821963029e+01,1.2337039131e-06,3.3802885137e+00,5.1990317251e+00,0.0000000000e+00,9.1583688520e+01,1.1895760839e+06,3.2955013491e+02,8133
gpu,rotor,hllc,740,4.0166114815e-02,7.1710751153e-06,1.3944910406e+02,1.1700529964e+02,1.1105479209e+02,1.3944910406e+02,4.0577071993e+01,6.1022308206e-04,1.6240303891e+01,1.5806790735e-06,3.4193274370e+00,5.2422907236e+00,0.0000000000e+00,9.3201847181e+01,1.1867193356e+06,3.3315599846e+02,8048
gpu,rotor,hllc,745,4.0201611850e-02,7.0334729062e-06,1.4217727335e+02,1.1769440559e+02,1.1152002580e+02,1.4217727335e+02,4.0407583466e+01,6.1501495111e-04,1.6637569031e+01,6.1841404690e-07,3.3919247082e+00,5.3452936902e+00,0.0000000000e+00,9.6562876651e+01,1.1856226281e+06,3.2320705372e+02,7903
gpu,rotor,hllc,750,4.0237214664e-02,7.2903429854e-06,1.3716775768e+02,1.1484810471e+02,1.0802058834e+02,1.3716775768e+02,4.0232029698e+01,6.4613388144e-04,1.7026993030e+01,2.3474819351e-07,3.4128830996e+00,5.4765769577e+00,0.0000000000e+00,9.6259515028e+01,1.1836920801e+06,3.3042570845e+02,7907
gpu,rotor,hllc,755,4.0274765893e-02,7.8827783829e-06,1.2685882457e+02,1.0719888538e+02,1.0105035846e+02,1.2685882457e+02,4.0209124386e+01,7.3122187353e-04,1.7455499028e+01,1.7104538665e-07,3.4261478732e+00,5.8021838683e+00,0.0000000000e+00,9.2359909788e+01,1.1854501867e+06,3.4271388923e+02,8080
