experiment,source_job_task,source_job_id,array_task_id,source_file,is_canonical,backend,case,solver,n,repeat,repeats_requested,build_variant,threads,ranks,nx,ny,total_cells,steps,app_elapsed_s,steps_per_s,Mcell_updates_s,wall_seconds,user_seconds,sys_seconds,cpu_percent,max_rss_kb,major_page_faults,minor_page_faults,voluntary_context_switches,involuntary_context_switches,start_utc,end_utc,exit_status,hostname,git_branch,git_commit
euler,32130235_0,32130235,0,32130235_0/gpu/gpu_hll.csv,0,gpu,blast_wave,hll,8,1,1,repository_default,0,0,4000,4000,16000000,19350,247.3,78.245046502,1251.920744036,248.589372928,246.81,0.78,99%,2385228,0,13658,5011,72,2026-07-26T05:38:56.026618154+00:00,2026-07-26T05:43:04.622003450+00:00,0,gpu-q-7,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32170124_0,32170124,0,32170124_0/gpu/gpu_hll.csv,1,gpu,blast_wave,hll,8,1,1,repository_default,0,0,4000,4000,16000000,19350,247.3,78.245046502,1251.920744036,249.171960832,246.45,0.88,99%,2385096,0,13154,5165,67,2026-07-26T17:41:06.875123708+00:00,2026-07-26T17:45:16.053147162+00:00,0,gpu-q-11,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32130236_1,32130236,1,32130236_1/gpu/gpu_hllc.csv,0,gpu,blast_wave,hllc,1,1,3,repository_default,0,0,500,500,250000,2334,1.1,2121.818181818,530.454545455,1.719964160,1.11,0.56,98%,166460,0,12889,84,5,2026-07-26T05:32:12.977632903+00:00,2026-07-26T05:32:14.704030733+00:00,0,gpu-q-27,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32130236_1,32130236,1,32130236_1/gpu/gpu_hllc.csv,0,gpu,blast_wave,hllc,1,2,3,repository_default,0,0,500,500,250000,2334,1.1,2121.818181818,530.454545455,1.730465536,1.11,0.56,98%,166448,0,12390,83,5,2026-07-26T05:32:14.816837628+00:00,2026-07-26T05:32:16.553866721+00:00,0,gpu-q-27,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32130236_1,32130236,1,32130236_1/gpu/gpu_hllc.csv,0,gpu,blast_wave,hllc,1,3,3,repository_default,0,0,500,500,250000,2334,1.1,2121.818181818,530.454545455,1.733079296,1.11,0.56,98%,166304,0,12386,83,11,2026-07-26T05:32:16.667278337+00:00,2026-07-26T05:32:18.406550183+00:00,0,gpu-q-27,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32170125_1,32170125,1,32170125_1/gpu/gpu_hllc.csv,1,gpu,blast_wave,hllc,1,1,3,repository_default,0,0,500,500,250000,2334,1.1,2121.818181818,530.454545455,1.718471424,1.10,0.56,98%,164412,0,12404,83,7,2026-07-26T17:34:24.675587702+00:00,2026-07-26T17:34:26.400539758+00:00,0,gpu-q-16,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32170125_1,32170125,1,32170125_1/gpu/gpu_hllc.csv,1,gpu,blast_wave,hllc,1,2,3,repository_default,0,0,500,500,250000,2334,1.1,2121.818181818,530.454545455,1.731124992,1.11,0.57,98%,166616,0,12388,83,4,2026-07-26T17:34:26.514112898+00:00,2026-07-26T17:34:28.251425290+00:00,0,gpu-q-16,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32170125_1,32170125,1,32170125_1/gpu/gpu_hllc.csv,1,gpu,blast_wave,hllc,1,3,3,repository_default,0,0,500,500,250000,2334,1.1,2121.818181818,530.454545455,1.741019904,1.11,0.56,98%,164212,0,12376,84,7,2026-07-26T17:34:28.367334300+00:00,2026-07-26T17:34:30.114453794+00:00,0,gpu-q-16,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32130236_1,32130236,1,32130236_1/gpu/gpu_hllc.csv,0,gpu,blast_wave,hllc,2,1,3,repository_default,0,0,1000,1000,1000000,4766,7.2,661.944444444,661.944444444,7.904153344,7.23,0.58,99%,272700,0,13354,206,12,2026-07-26T05:32:49.174450597+00:00,2026-07-26T05:32:57.084684016+00:00,0,gpu-q-27,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32130236_1,32130236,1,32130236_1/gpu/gpu_hllc.csv,0,gpu,blast_wave,hllc,2,2,3,repository_default,0,0,1000,1000,1000000,4766,7.2,661.944444444,661.944444444,7.935760384,7.24,0.57,99%,270228,0,12322,206,9,2026-07-26T05:32:57.199166361+00:00,2026-07-26T05:33:05.141821457+00:00,0,gpu-q-27,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32130236_1,32130236,1,32130236_1/gpu/gpu_hllc.csv,0,gpu,blast_wave,hllc,2,3,3,repository_default,0,0,1000,1000,1000000,4766,7.2,661.944444444,661.944444444,7.897952512,7.24,0.57,99%,272208,0,13330,207,15,2026-07-26T05:33:05.265087569+00:00,2026-07-26T05:33:13.169218304+00:00,0,gpu-q-27,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32170125_1,32170125,1,32170125_1/gpu/gpu_hllc.csv,1,gpu,blast_wave,hllc,2,1,3,repository_default,0,0,1000,1000,1000000,4766,7.2,661.944444444,661.944444444,7.899209216,7.24,0.56,99%,270764,0,11824,205,17,2026-07-26T17:35:00.886884984+00:00,2026-07-26T17:35:08.792698955+00:00,0,gpu-q-16,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32170125_1,32170125,1,32170125_1/gpu/gpu_hllc.csv,1,gpu,blast_wave,hllc,2,2,3,repository_default,0,0,1000,1000,1000000,4766,7.2,661.944444444,661.944444444,8.098431744,7.24,0.57,99%,272680,0,13353,205,13,2026-07-26T17:35:08.906226246+00:00,2026-07-26T17:35:17.011144213+00:00,0,gpu-q-16,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32170125_1,32170125,1,32170125_1/gpu/gpu_hllc.csv,1,gpu,blast_wave,hllc,2,3,3,repository_default,0,0,1000,1000,1000000,4766,7.2,661.944444444,661.944444444,7.885099520,7.24,0.57,99%,272416,0,13347,204,11,2026-07-26T17:35:17.124541960+00:00,2026-07-26T17:35:25.016550988+00:00,0,gpu-q-16,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32130236_1,32130236,1,32130236_1/gpu/gpu_hllc.csv,0,gpu,blast_wave,hllc,4,1,1,repository_default,0,0,2000,2000,4000000,9751,55.0,177.290909091,709.163636364,55.769492224,54.60,0.71,99%,695276,0,12283,1163,562,2026-07-26T05:34:20.561958806+00:00,2026-07-26T05:35:16.337506334+00:00,0,gpu-q-27,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32170125_1,32170125,1,32170125_1/gpu/gpu_hllc.csv,1,gpu,blast_wave,hllc,4,1,1,repository_default,0,0,2000,2000,4000000,9751,55.0,177.290909091,709.163636364,55.756812544,54.82,0.61,99%,695584,0,12814,1162,24,2026-07-26T17:36:32.419181718+00:00,2026-07-26T17:37:28.182242507+00:00,0,gpu-q-16,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32130236_1,32130236,1,32130236_1/gpu/gpu_hllc.csv,0,gpu,blast_wave,hllc,8,1,1,repository_default,0,0,4000,4000,16000000,19905,440.2,45.218082690,723.489323035,441.495037440,438.23,0.83,99%,2385604,0,13157,8863,130,2026-07-26T05:43:52.128538487+00:00,2026-07-26T05:51:13.629995046+00:00,0,gpu-q-27,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32170125_1,32170125,1,32170125_1/gpu/gpu_hllc.csv,1,gpu,blast_wave,hllc,8,1,1,repository_default,0,0,4000,4000,16000000,19905,440.1,45.228357192,723.653715065,441.461884928,438.30,0.81,99%,2386180,0,13380,8862,121,2026-07-26T17:46:04.142628042+00:00,2026-07-26T17:53:25.610857494+00:00,0,gpu-q-16,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32130264_2,32130264,2,32130264_2/gpu/gpu_hlld.csv,0,gpu,blast_wave,hlld,1,1,3,hlld_canonical_y_xlb3_ylb3,0,0,500,500,250000,2334,1.0,2334.000000000,583.500000000,1.498008576,1.05,0.39,98%,166620,0,12388,86,5,2026-07-26T05:34:17.657982699+00:00,2026-07-26T05:34:19.162366507+00:00,0,gpu-q-23,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32130264_2,32130264,2,32130264_2/gpu/gpu_hlld.csv,0,gpu,blast_wave,hlld,1,2,3,hlld_canonical_y_xlb3_ylb3,0,0,500,500,250000,2334,1.0,2334.000000000,583.500000000,1.590802688,1.05,0.39,98%,168700,0,12384,83,8,2026-07-26T05:34:19.276653737+00:00,2026-07-26T05:34:20.874163783+00:00,0,gpu-q-23,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32130264_2,32130264,2,32130264_2/gpu/gpu_hlld.csv,0,gpu,blast_wave,hlld,1,3,3,hlld_canonical_y_xlb3_ylb3,0,0,500,500,250000,2334,1.0,2334.000000000,583.500000000,1.481629952,1.05,0.39,98%,166520,0,12907,84,5,2026-07-26T05:34:20.989578607+00:00,2026-07-26T05:34:22.477729636+00:00,0,gpu-q-23,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32170126_2,32170126,2,32170126_2/gpu/gpu_hlld.csv,1,gpu,blast_wave,hlld,1,1,3,hlld_canonical_y_xlb3_ylb3,0,0,500,500,250000,2334,1.0,2334.000000000,583.500000000,1.670783488,1.05,0.57,98%,166392,0,12891,83,6,2026-07-26T17:34:34.823930751+00:00,2026-07-26T17:34:36.500802621+00:00,0,gpu-q-25,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32170126_2,32170126,2,32170126_2/gpu/gpu_hlld.csv,1,gpu,blast_wave,hlld,1,2,3,hlld_canonical_y_xlb3_ylb3,0,0,500,500,250000,2334,1.0,2334.000000000,583.500000000,1.682993664,1.05,0.57,98%,166544,0,12909,82,3,2026-07-26T17:34:36.615104443+00:00,2026-07-26T17:34:38.304336662+00:00,0,gpu-q-25,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32170126_2,32170126,2,32170126_2/gpu/gpu_hlld.csv,1,gpu,blast_wave,hlld,1,3,3,hlld_canonical_y_xlb3_ylb3,0,0,500,500,250000,2334,1.0,2334.000000000,583.500000000,1.669893376,1.05,0.58,98%,166572,0,12400,82,3,2026-07-26T17:34:38.418686784+00:00,2026-07-26T17:34:40.094897886+00:00,0,gpu-q-25,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32130264_2,32130264,2,32130264_2/gpu/gpu_hlld.csv,0,gpu,blast_wave,hlld,2,1,3,hlld_canonical_y_xlb3_ylb3,0,0,1000,1000,1000000,4765,6.7,711.194029851,711.194029851,7.230438656,6.73,0.40,99%,272268,0,12826,199,8,2026-07-26T05:34:51.116028876+00:00,2026-07-26T05:34:58.352806430+00:00,0,gpu-q-23,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32130264_2,32130264,2,32130264_2/gpu/gpu_hlld.csv,0,gpu,blast_wave,hlld,2,2,3,hlld_canonical_y_xlb3_ylb3,0,0,1000,1000,1000000,4765,6.7,711.194029851,711.194029851,7.220969984,6.73,0.40,99%,272696,0,13361,199,10,2026-07-26T05:34:58.469093109+00:00,2026-07-26T05:35:05.696538642+00:00,0,gpu-q-23,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32130264_2,32130264,2,32130264_2/gpu/gpu_hlld.csv,0,gpu,blast_wave,hlld,2,3,3,hlld_canonical_y_xlb3_ylb3,0,0,1000,1000,1000000,4765,6.7,711.194029851,711.194029851,7.195034624,6.72,0.40,99%,272396,0,12832,198,7,2026-07-26T05:35:05.816010139+00:00,2026-07-26T05:35:13.017833149+00:00,0,gpu-q-23,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32170126_2,32170126,2,32170126_2/gpu/gpu_hlld.csv,1,gpu,blast_wave,hlld,2,1,3,hlld_canonical_y_xlb3_ylb3,0,0,1000,1000,1000000,4765,6.7,711.194029851,711.194029851,7.420784640,6.71,0.59,99%,274228,0,12319,195,11,2026-07-26T17:35:09.788022129+00:00,2026-07-26T17:35:17.215563696+00:00,0,gpu-q-25,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32170126_2,32170126,2,32170126_2/gpu/gpu_hlld.csv,1,gpu,blast_wave,hlld,2,2,3,hlld_canonical_y_xlb3_ylb3,0,0,1000,1000,1000000,4765,6.7,711.194029851,711.194029851,7.390625280,6.74,0.58,99%,272772,0,12338,195,9,2026-07-26T17:35:17.332279831+00:00,2026-07-26T17:35:24.729585816+00:00,0,gpu-q-25,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32170126_2,32170126,2,32170126_2/gpu/gpu_hlld.csv,1,gpu,blast_wave,hlld,2,3,3,hlld_canonical_y_xlb3_ylb3,0,0,1000,1000,1000000,4765,6.7,711.194029851,711.194029851,7.388018688,6.74,0.57,99%,273460,0,13084,196,10,2026-07-26T17:35:24.846881336+00:00,2026-07-26T17:35:32.241267785+00:00,0,gpu-q-25,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32130264_2,32130264,2,32130264_2/gpu/gpu_hlld.csv,0,gpu,blast_wave,hlld,4,1,1,hlld_canonical_y_xlb3_ylb3,0,0,2000,2000,4000000,9751,51.1,190.821917808,763.287671233,51.745401088,50.94,0.47,99%,697624,0,12805,1083,20,2026-07-26T05:36:16.077120230+00:00,2026-07-26T05:37:07.829618418+00:00,0,gpu-q-23,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32170126_2,32170126,2,32170126_2/gpu/gpu_hlld.csv,1,gpu,blast_wave,hlld,4,1,1,hlld_canonical_y_xlb3_ylb3,0,0,2000,2000,4000000,9751,51.1,190.821917808,763.287671233,51.916530176,51.00,0.62,99%,695656,0,13329,1084,23,2026-07-26T17:36:35.551650935+00:00,2026-07-26T17:37:27.474719112+00:00,0,gpu-q-25,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32130264_2,32130264,2,32130264_2/gpu/gpu_hlld.csv,0,gpu,blast_wave,hlld,8,1,1,hlld_canonical_y_xlb3_ylb3,0,0,4000,4000,16000000,19904,408.7,48.700758503,779.212136041,409.961664512,406.95,0.75,99%,2385288,0,13161,8236,110,2026-07-26T05:45:11.641062008+00:00,2026-07-26T05:52:01.609207340+00:00,0,gpu-q-23,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32170126_2,32170126,2,32170126_2/gpu/gpu_hlld.csv,1,gpu,blast_wave,hlld,8,1,1,hlld_canonical_y_xlb3_ylb3,0,0,4000,4000,16000000,19904,409.1,48.653141041,778.450256661,410.428727296,407.40,0.79,99%,2385004,0,13157,8243,109,2026-07-26T17:45:31.875929644+00:00,2026-07-26T17:52:22.310653412+00:00,0,gpu-q-25,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32130228_3,32130228,3,32130228_3/gpu/gpu_force.csv,0,gpu,shock_bubble,force,1,1,3,repository_default,0,0,500,197,98500,6544,1.125822e+00,5812.641785291,572.545215851,1.737795584,1.13,0.56,98%,144904,0,9752,87,3,2026-07-26T05:44:56.829963454+00:00,2026-07-26T05:44:58.573844927+00:00,0,gpu-q-7,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32130228_3,32130228,3,32130228_3/gpu/gpu_force.csv,0,gpu,shock_bubble,force,1,2,3,repository_default,0,0,500,197,98500,6544,1.106322e+00,5915.095243519,582.636881487,1.717420032,1.11,0.55,98%,144812,0,10089,81,5,2026-07-26T05:44:59.426058503+00:00,2026-07-26T05:45:01.149557141+00:00,0,gpu-q-7,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32130228_3,32130228,3,32130228_3/gpu/gpu_force.csv,0,gpu,shock_bubble,force,1,3,3,repository_default,0,0,500,197,98500,6544,1.110000e+00,5895.495495495,580.706306306,1.709892608,1.12,0.55,98%,143176,0,9582,81,3,2026-07-26T05:45:01.263348503+00:00,2026-07-26T05:45:02.979850863+00:00,0,gpu-q-7,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32169903_3,32169903,3,32169903_3/gpu/gpu_force.csv,1,gpu,shock_bubble,force,1,1,3,repository_default,0,0,500,197,98500,6544,1.105597e+00,5918.974092730,583.018948134,1.713155328,1.12,0.54,98%,144728,0,10093,88,8,2026-07-26T17:47:46.983800578+00:00,2026-07-26T17:47:48.703124924+00:00,0,gpu-q-7,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32169903_3,32169903,3,32169903_3/gpu/gpu_force.csv,1,gpu,shock_bubble,force,1,2,3,repository_default,0,0,500,197,98500,6544,1.105004e+00,5922.150508052,583.331825043,1.715043328,1.11,0.55,98%,145052,0,9574,82,5,2026-07-26T17:47:49.666106993+00:00,2026-07-26T17:47:51.387607976+00:00,0,gpu-q-7,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32169903_3,32169903,3,32169903_3/gpu/gpu_force.csv,1,gpu,shock_bubble,force,1,3,3,repository_default,0,0,500,197,98500,6544,1.101911e+00,5938.773639613,584.969203502,1.731238144,1.11,0.56,98%,144768,0,10075,84,5,2026-07-26T17:47:51.504024994+00:00,2026-07-26T17:47:53.241354003+00:00,0,gpu-q-7,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32130228_3,32130228,3,32130228_3/gpu/gpu_force.csv,0,gpu,shock_bubble,force,2,1,3,repository_default,0,0,1000,394,394000,13721,6.026218e+00,2276.884108740,897.092338843,6.675924736,6.03,0.56,99%,186988,0,12917,180,10,2026-07-26T05:45:07.519178695+00:00,2026-07-26T05:45:14.201456430+00:00,0,gpu-q-7,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32130228_3,32130228,3,32130228_3/gpu/gpu_force.csv,0,gpu,shock_bubble,force,2,2,3,repository_default,0,0,1000,394,394000,13721,5.999772e+00,2286.920236302,901.046573103,6.643336960,6.01,0.56,99%,186848,0,13422,180,8,2026-07-26T05:45:14.313951480+00:00,2026-07-26T05:45:20.963701387+00:00,0,gpu-q-7,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32130228_3,32130228,3,32130228_3/gpu/gpu_force.csv,0,gpu,shock_bubble,force,2,3,3,repository_default,0,0,1000,394,394000,13721,6.014886e+00,2281.173741281,898.782454065,6.688901376,6.01,0.57,99%,187128,0,12916,181,8,2026-07-26T05:45:21.077945542+00:00,2026-07-26T05:45:27.773332039+00:00,0,gpu-q-7,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32169903_3,32169903,3,32169903_3/gpu/gpu_force.csv,1,gpu,shock_bubble,force,2,1,3,repository_default,0,0,1000,394,394000,13721,5.978099e+00,2295.211236883,904.313227332,6.616009728,5.97,0.56,99%,186772,0,13413,180,11,2026-07-26T17:47:57.752456957+00:00,2026-07-26T17:48:04.374666704+00:00,0,gpu-q-7,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32169903_3,32169903,3,32169903_3/gpu/gpu_force.csv,1,gpu,shock_bubble,force,2,2,3,repository_default,0,0,1000,394,394000,13721,5.984506e+00,2292.753988383,903.345071423,6.611954944,5.98,0.56,99%,187076,0,12916,179,10,2026-07-26T17:48:04.490639943+00:00,2026-07-26T17:48:11.109459017+00:00,0,gpu-q-7,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32169903_3,32169903,3,32169903_3/gpu/gpu_force.csv,1,gpu,shock_bubble,force,2,3,3,repository_default,0,0,1000,394,394000,13721,5.977776e+00,2295.335255118,904.362090517,6.597390336,5.97,0.55,99%,186972,0,12573,179,8,2026-07-26T17:48:11.226099428+00:00,2026-07-26T17:48:17.830076570+00:00,0,gpu-q-7,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32130228_3,32130228,3,32130228_3/gpu/gpu_force.csv,0,gpu,shock_bubble,force,4,1,1,repository_default,0,0,2000,788,1576000,28435,4.105019e+01,692.688633110,1091.677285781,41.717446144,40.94,0.58,99%,353984,0,12749,880,21,2026-07-26T05:45:43.819909714+00:00,2026-07-26T05:46:25.543256950+00:00,0,gpu-q-7,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32169903_3,32169903,3,32169903_3/gpu/gpu_force.csv,1,gpu,shock_bubble,force,4,1,1,repository_default,0,0,2000,788,1576000,28435,4.101772e+01,693.236971728,1092.541467444,41.688617472,40.83,0.58,99%,356088,0,12746,882,53,2026-07-26T17:48:33.913380237+00:00,2026-07-26T17:49:15.608271620+00:00,0,gpu-q-7,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32130228_3,32130228,3,32130228_3/gpu/gpu_force.csv,0,gpu,shock_bubble,force,8,1,1,repository_default,0,0,4000,1576,6304000,58183,3.175307e+02,183.235825701,1155.118645221,318.423119360,316.46,0.68,99%,1020240,0,12273,6410,87,2026-07-26T05:47:00.172033689+00:00,2026-07-26T05:52:18.601297092+00:00,0,gpu-q-7,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32169903_3,32169903,3,32169903_3/gpu/gpu_force.csv,1,gpu,shock_bubble,force,8,1,1,repository_default,0,0,4000,1576,6304000,58183,3.168404e+02,183.635041491,1157.635301559,317.760150528,315.22,0.68,99%,1020508,0,12781,6395,86,2026-07-26T17:49:50.197165451+00:00,2026-07-26T17:55:07.963553766+00:00,0,gpu-q-7,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32130235_0,32130235,0,32130235_0/gpu/gpu_hll.csv,0,gpu,shock_bubble,hll,1,1,3,repository_default,0,0,500,197,98500,6294,1.041883e+00,6040.985408150,595.037062703,1.662578176,1.06,0.55,98%,144740,0,9573,86,4,2026-07-26T05:32:05.082610240+00:00,2026-07-26T05:32:06.750993738+00:00,0,gpu-q-7,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32130235_0,32130235,0,32130235_0/gpu/gpu_hll.csv,0,gpu,shock_bubble,hll,1,2,3,repository_default,0,0,500,197,98500,6294,1.042712e+00,6036.182570067,594.563983152,1.665007104,1.05,0.55,98%,142768,0,10089,81,6,2026-07-26T05:32:07.958594074+00:00,2026-07-26T05:32:09.630159079+00:00,0,gpu-q-7,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32130235_0,32130235,0,32130235_0/gpu/gpu_hll.csv,0,gpu,shock_bubble,hll,1,3,3,repository_default,0,0,500,197,98500,6294,1.039926e+00,6052.353725169,596.156841929,1.651111168,1.05,0.55,98%,144828,0,9743,83,6,2026-07-26T05:32:09.744667224+00:00,2026-07-26T05:32:11.402051581+00:00,0,gpu-q-7,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32170124_0,32170124,0,32170124_0/gpu/gpu_hll.csv,1,gpu,shock_bubble,hll,1,1,3,repository_default,0,0,500,197,98500,6294,1.048630e+00,6002.117047958,591.208529224,1.669378560,1.06,0.55,98%,145952,0,9798,86,5,2026-07-26T17:34:16.228513684+00:00,2026-07-26T17:34:17.903442443+00:00,0,gpu-q-11,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32170124_0,32170124,0,32170124_0/gpu/gpu_hll.csv,1,gpu,shock_bubble,hll,1,2,3,repository_default,0,0,500,197,98500,6294,1.047669e+00,6007.622636539,591.750829699,1.658602752,1.05,0.56,98%,145272,0,10081,82,4,2026-07-26T17:34:19.047654592+00:00,2026-07-26T17:34:20.712484455+00:00,0,gpu-q-11,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32170124_0,32170124,0,32170124_0/gpu/gpu_hll.csv,1,gpu,shock_bubble,hll,1,3,3,repository_default,0,0,500,197,98500,6294,1.048523e+00,6002.729553858,591.268861055,1.647556608,1.06,0.55,98%,144728,0,9560,81,6,2026-07-26T17:34:20.826010953+00:00,2026-07-26T17:34:22.479506328+00:00,0,gpu-q-11,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32130235_0,32130235,0,32130235_0/gpu/gpu_hll.csv,0,gpu,shock_bubble,hll,2,1,3,repository_default,0,0,1000,394,394000,13399,5.599614e+00,2392.843506713,942.780341645,6.252093952,5.60,0.57,99%,186772,0,13424,174,9,2026-07-26T05:32:15.835046478+00:00,2026-07-26T05:32:22.092939771+00:00,0,gpu-q-7,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32130235_0,32130235,0,32130235_0/gpu/gpu_hll.csv,0,gpu,shock_bubble,hll,2,2,3,repository_default,0,0,1000,394,394000,13399,5.593617e+00,2395.408909834,943.791110475,6.224121856,5.59,0.57,99%,187260,0,12916,172,9,2026-07-26T05:32:22.207158509+00:00,2026-07-26T05:32:28.437315969+00:00,0,gpu-q-7,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32130235_0,32130235,0,32130235_0/gpu/gpu_hll.csv,0,gpu,shock_bubble,hll,2,3,3,repository_default,0,0,1000,394,394000,13399,5.572556e+00,2404.462153453,947.358088461,6.205609984,5.57,0.57,99%,187128,0,12912,171,10,2026-07-26T05:32:28.549463097+00:00,2026-07-26T05:32:34.760951099+00:00,0,gpu-q-7,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32170124_0,32170124,0,32170124_0/gpu/gpu_hll.csv,1,gpu,shock_bubble,hll,2,1,3,repository_default,0,0,1000,394,394000,13399,5.559751e+00,2410.000016188,949.540006378,6.210821888,5.56,0.56,99%,187060,0,12906,171,6,2026-07-26T17:34:26.916467033+00:00,2026-07-26T17:34:33.133209171+00:00,0,gpu-q-11,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32170124_0,32170124,0,32170124_0/gpu/gpu_hll.csv,1,gpu,shock_bubble,hll,2,2,3,repository_default,0,0,1000,394,394000,13399,5.563375e+00,2408.430134586,948.921473027,6.195738624,5.55,0.57,99%,187080,0,12917,171,10,2026-07-26T17:34:33.243997657+00:00,2026-07-26T17:34:39.446521919+00:00,0,gpu-q-11,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32170124_0,32170124,0,32170124_0/gpu/gpu_hll.csv,1,gpu,shock_bubble,hll,2,3,3,repository_default,0,0,1000,394,394000,13399,5.568514e+00,2406.207472945,948.045744340,6.210898688,5.57,0.57,99%,187052,0,12912,172,12,2026-07-26T17:34:39.560341992+00:00,2026-07-26T17:34:45.777192625+00:00,0,gpu-q-11,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32130235_0,32130235,0,32130235_0/gpu/gpu_hll.csv,0,gpu,shock_bubble,hll,4,1,1,repository_default,0,0,2000,788,1576000,27879,3.788267e+01,735.930175988,1159.825957357,38.567246080,37.79,0.59,99%,353924,0,12756,821,21,2026-07-26T05:32:49.913662706+00:00,2026-07-26T05:33:28.486671308+00:00,0,gpu-q-7,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32170124_0,32170124,0,32170124_0/gpu/gpu_hll.csv,1,gpu,shock_bubble,hll,4,1,1,repository_default,0,0,2000,788,1576000,27879,3.791573e+01,735.288493720,1158.814666103,38.609565184,37.73,0.59,99%,354800,0,11956,819,16,2026-07-26T17:35:00.963077932+00:00,2026-07-26T17:35:39.579097679+00:00,0,gpu-q-11,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
